ID,Title,Type,Date,Topics,ProductionYear
ld1-1643381040022-1643381053338-0,Untitled,Smithsonian American Art Museum,1880,"Path, Landscapes, Roads, Architecture, Domestic, Dwellings",1880.0
ld1-1643381040022-1643381061613-0,"Turkish Girl, Brusa",Smithsonian American Art Museum,1840,Figure female,1840.0
ld1-1643381040022-1643381060244-1,Native of Tibet,Smithsonian American Art Museum,"1810s, 1880",Figure male,1810.0
ld1-1643381040022-1643381056676-0,Toad Trillium (Trillium sessile),Smithsonian American Art Museum,1920,"Toad trillium, Botanical study, Trillium sessile",1920.0
ld1-1643381040022-1643381056462-1,Fringe Tree (Chionanthus virginica),Smithsonian American Art Museum,1920,"Chionanthus virginica, Botanical study, Fringetree",1920.0
ld1-1643381040022-1643381041778-1,Dogs,Smithsonian American Art Museum,"1920s, 1860","Animals, Anatomical study, Dogs, Sculpture study",1920.0
ld1-1643381040022-1643381061515-1,Naxos,Smithsonian American Art Museum,1840,"Naxos, Landscapes, Coasts",1840.0
ld1-1643381040022-1643381047000-1,On the California Coast,Smithsonian American Art Museum,"1930s, 1840","Landscapes, Coasts",1930.0
ld1-1643381040022-1643381041043-0,The Shadow,Smithsonian American Art Museum,"1930s, 1850","Women, Portraits, Children",1930.0
ld1-1643381040022-1643381056860-0,Wood Lily (Lilium philadelphicum),Smithsonian American Art Museum,1930,"Lilium philadelphicum, Botanical study, Wood lily",1930.0
ld1-1643381040022-1643381056600-1,Saxifrage (Saxifraga caespitosa),Smithsonian American Art Museum,1920,"Saxifrage, Saxifraga caespitosa, Botanical study",1920.0
ld1-1643381040022-1643381063122-0,Calabria,Smithsonian American Art Museum,,"Water, Landscapes, Santa Maria dell'Isola, Architecture, Religion, Rocks, Tropea",
ld1-1643381040022-1643381056394-1,Blue Columbine (Aquilegia saximontana),Smithsonian American Art Museum,1930,"Aquilegia saximontana, Botanical study, Blue columbine",1930.0
ld1-1643381040022-1643381041888-1,Untitled,Smithsonian American Art Museum,"1920s, 1860","Figure group, Nudity, Sculpture study",1920.0
ld1-1643381040022-1643381064264-0,Young Woman in Yellow Calico Dress,Smithsonian American Art Museum,1840,Figure female,1840.0
ld1-1643381040022-1643381046005-0,"The Smaller Courtyard, Hotel Guilleaume le Conquerant, Dives, France",Smithsonian American Art Museum,1920,,1920.0
ld1-1643381040022-1643381041042-0,Seville in Montmartre,Smithsonian American Art Museum,1910,,1910.0
ld1-1643381040022-1643381054208-0,Untitled,Smithsonian American Art Museum,"1910s, 1870","Trees, Landscapes, Architecture",1910.0
ld1-1643381040022-1643381056661-0,Sweet Androsace (Androsace carinata),Smithsonian American Art Museum,1910,"Sweet androsace, Androsace carinata, Botanical study",1910.0
ld1-1643381040022-1643381064411-1,Untitled (Two Sisters with Gold Necklaces),Smithsonian American Art Museum,1850,"Clothing and dress, Dress accessories, Jewelry, Portraits, Family, Siblings",1850.0
ld1-1643381040022-1643381056569-1,Purple Saxifrage (Saxifrage oppositifolia),Smithsonian American Art Museum,1900,"Saxifraga oppositifolia, Purple saxifrage, Botanical study",1900.0
ld1-1643381040022-1643381044477-0,Landscape,Smithsonian American Art Museum,1910,"Landscapes, Architecture, Domestic, Figure group, Cities and towns, Dwellings",1910.0
ld1-1643381040022-1643381064943-0,Barn,Smithsonian American Art Museum,1890,"Animals, Architecture, Farms, Cattle, Horses",1890.0
ld1-1643381040022-1643381056485-1,Hedysarum (Hedysarum sulphurescens),Smithsonian American Art Museum,1910,"Hedysarum sulphurescens, Hedysarum, Botanical study",1910.0
ld1-1643381040022-1643381045471-0,Drawing,Smithsonian American Art Museum,,"Eros, Weapons, Figure group, Containers, Mythology, Psyche, Bow and arrow, Flowers",
ld1-1643381040022-1643381064399-0,Untitled (Catherine Dillon and Husband),Smithsonian American Art Museum,1850,"Women, Portraits, Family, Spouses",1850.0
ld1-1643381040022-1643381046985-0,The Enchanted Mesa,Smithsonian American Art Museum,1920,"Mountains, Landscapes, Deserts",1920.0
ld1-1643381040022-1643381061386-0,Civitavecchia,Smithsonian American Art Museum,"1810s, 1880","Landscapes, Architecture, Castles, Civitavecchia",1810.0
ld1-1643381040022-1643381041899-1,Untitled,Smithsonian American Art Museum,"1920s, 1860","Animals, Architecture, Cattle, Figure(s) in exterior",1920.0
ld1-1643381040022-1643381052720-0,View Overlooking City(?),Smithsonian American Art Museum,1890,"Bench, Figure female, Cityscapes, Furnishings",1890.0
ld1-1643381040022-1643381064955-1,Woman on Bicycle,Smithsonian American Art Museum,"2000s, 1890","Architecture, Bicycles, Figure group, Figure(s) in exterior, Vehicles",2000.0
ld1-1643381040022-1643381050812-0,Reclining Nude,Smithsonian American Art Museum,1920,Nudity,1920.0
ld1-1643381040022-1643381056573-0,Queencup (Clintonia uniflora),Smithsonian American Art Museum,1900,"Queencup, Clintonia uniflora, Botanical study",1900.0
ld1-1643381040022-1643381051845-0,Hill and Lake,Smithsonian American Art Museum,"1910s, 1870","Landscapes, Lakes",1910.0
ld1-1643381040022-1643381041891-1,Untitled,Smithsonian American Art Museum,"1920s, 1860","Architecture, Pediment, Detail",1920.0
ld1-1643381040022-1643381056565-0,Ptarmiganberry (Arctous alpina),Smithsonian American Art Museum,1920,"Ptarmiganberry, Arctous alpina, Botanical study",1920.0
ld1-1643381040022-1643381068042-1,Untitled (postcard),Smithsonian American Art Museum,1910,"Landscapes, Figure group, Male and female",1910.0
ld1-1643381040022-1643381044121-0,Untitled (Study of Standing Male Nude),Smithsonian American Art Museum,1870,"Nudity, Figure male",1870.0
ld1-1643381040022-1643381059599-1,Standing Figure,Smithsonian American Art Museum,1880,Figure female,1880.0
ld1-1643381040022-1643381061512-0,Statuary,Smithsonian American Art Museum,"1810s, 1880","Nudity, Figure male",1810.0
ld1-1643381040022-1643381063127-0,Circassian,Smithsonian American Art Museum,,"Chairs, Clothing and dress, Dress accessories, Figure male, Hats, Furnishings",
ld1-1643381040022-1643381056478-1,Greendragon (Arisaema dracontium),Smithsonian American Art Museum,1920,"Greendragon, Arisaema dracontium, Botanical study",1920.0
ld1-1643381040022-1643381069926-1,Portrait of Adam Musser,Smithsonian American Art Museum,"1810s, 1820","Men, Portraits, Profile",1810.0
ld1-1643381040022-1643381051845-1,Mountain and Valley,Smithsonian American Art Museum,1890,"Mountains, Landscapes, Valleys",1890.0
ld1-1643381040022-1643381056611-0,Showy Oxytrope (Oxytropis splendens),Smithsonian American Art Museum,1920,"Showy oxytrope, Botanical study, Oxytropis splendens",1920.0
ld1-1643381040022-1643381056402-1,Bowmansroot (Porteranthus trifoliatus),Smithsonian American Art Museum,1910,"Porteranthus trifoliatus, Botanical study, Bowmansroot",1910.0
ld1-1643381040022-1643381056437-1,Death Camas (Zygadenus venenosus),Smithsonian American Art Museum,1920,"Death camas, Botanical study, Zygadenus venenosus",1920.0
ld1-1643381040022-1643381041098-1,Portrait of May Scates,Smithsonian American Art Museum,1870,"Women, Portraits",1870.0
ld1-1643381040022-1643381044288-0,Landscape,Smithsonian American Art Museum,"1940s, 1870","Landscapes, Forests and forestry, Rivers",1940.0
ld1-1643381040022-1643381061288-0,"[Night-Blooming Cereus, Closed after Blooming]",Smithsonian American Art Museum,1880,"Landscapes, Night-blooming cereus, Plants",1880.0
ld1-1643381040022-1643381061609-0,"Turk, Azani",Smithsonian American Art Museum,"1810s, 1880",Figure male,1810.0
ld1-1643381040022-1643381054184-1,(Arboretum),Smithsonian American Art Museum,1910,"Landscapes, Arboretum",1910.0
ld1-1643381040022-1643381056390-0,Bitterroot (Lewisia redivivia),Smithsonian American Art Museum,1910,"Bitterroot, Lewisia redivivia, Botanical study",1910.0
ld1-1643381040022-1643381056881-0,Yellow Willow Grass,Smithsonian American Art Museum,1920,"Yellow willow grass, Botanical study",1920.0
ld1-1643381040022-1643381042540-0,Untitled (Sailboat),Smithsonian American Art Museum,,"Landscapes, Boats and boating, Coasts, Architecture, Sailboats, Rowboat",
ld1-1643381040022-1643381047002-1,"On the Sunset Hill, 1926",Smithsonian American Art Museum,1920,"Mountains, Landscapes, Sunset Hill, Figure(s) in exterior",1920.0
ld1-1643381040022-1643381043414-1,Hercules Holding a Club,Smithsonian American Art Museum,"1640s, 1560","Weapons, Club, Nudity, Figure male, Mythology, Hercules",1640.0
ld1-1643381040022-1643381045291-0,Raoul Lufbery,Smithsonian American Art Museum,"1920s, 1910","Pilot, Occupations, Men, Portraits, Military",1920.0
ld1-1643381040022-1643381056473-0,Golden Sedge (Carex aurea),Smithsonian American Art Museum,1920,"Golden sedge, Carex aurea, Botanical study",1920.0
ld1-1643381040022-1643381060990-1,Turkish Woman (summer dress/riding attire),Smithsonian American Art Museum,"1810s, 1880","Women, Figure group",1810.0
ld1-1683377618348-1683377646945-1,The Lord is Risen,Smithsonian American Art Museum,1870,"Cross, Religion, Bible, N.T., Jesus Christ, Emblems",1870.0
ld1-1643381040022-1643381046996-0,The Maryland Fields,Smithsonian American Art Museum,1920,"Landscapes, Plains",1920.0
ld1-1643381040022-1643381056846-0,White Pea (Lathyrus ochroleucus),Smithsonian American Art Museum,1920,"Lathyrus ochroleucus, Botanical study, White pea",1920.0
ld1-1643381040022-1643381044099-0,"(Iowa State Capitol Rotunda) (Education, study for panel)",Smithsonian American Art Museum,1900,"Architecture, Government, Iowa State Capitol",1900.0
ld1-1643381040022-1643381042677-1,Cold Spring,Smithsonian American Art Museum,1850,"Trees, Landscapes, Architecture, Vehicles, Cart",1850.0
ld1-1643381040022-1643381056692-0,Untitled (Autumn Leaves),Smithsonian American Art Museum,1870,"Leaves, Foliage, Maple",1870.0
ld1-1643381040022-1643381043416-1,Young Girl,Smithsonian American Art Museum,"1930s, 1860","Figure female, Children",1930.0
ld1-1643381040022-1643381054979-0,Drawing,Smithsonian American Art Museum,"1690s, 1740","Reptile, Animals, Cross, Figure group, Religion, Bible, N.T., Emblems, Snakes",1690.0
ld1-1643381040022-1643381060637-0,Portrait of a Woman and Child,Smithsonian American Art Museum,"1830s, 1890","Female and child, Figure group",1830.0
ld1-1643381040022-1643381056791-0,(Untitled--Rose),Smithsonian American Art Museum,1870,"Roses, Botanical study",1870.0
ld1-1643381040022-1643381056509-1,Maypop (Passiflora incarnata),Smithsonian American Art Museum,1920,"Maypop, Passiflora incarnata, Botanical study",1920.0
ld1-1643381040022-1643381041838-0,Nudes,Smithsonian American Art Museum,"1920s, 1860","Figure group, Nudity",1920.0
ld1-1643381040022-1643381056396-1,Bluegreen Gentian (Gentiana glauca),Smithsonian American Art Museum,1910,"Gentiana glauca, Bluegreen gentian, Botanical study",1910.0
ld1-1643381040022-1643381041772-0,Le Chateau de Chevenevase,Smithsonian American Art Museum,1900,"Landscapes, Architecture, Castles",1900.0
ld1-1643381040022-1643381056711-0,(Untitled--Flower Study),Smithsonian American Art Museum,1870,"Flowers, Botanical study",1870.0
ld1-1643381040022-1643381040802-0,Neutakonkanut,Smithsonian American Art Museum,1890,"Trees, Landscapes",1890.0
ld1-1643381040022-1643381056535-1,Pacific Dogwood (Cornus nuttallii),Smithsonian American Art Museum,1930,"Pacific dogwood, Cornus nuttallii, Botanical study",1930.0
ld1-1643381040022-1643381061276-1,[Bird in Basin with Thread Spool and Patterned Cloth],Smithsonian American Art Museum,1850,"Animals, Birds",1850.0
ld1-1643381040022-1643381056411-1,Butterfly Weed (Ascelpias tuberosa),Smithsonian American Art Museum,1930,"Ascelpias tuberosa, Butterfly weed, Botanical study",1930.0
ld1-1643381040022-1643381067732-0,[Two Boys in Blue Jackets],Smithsonian American Art Museum,"1860s, 1870","Chairs, Figure male, Children, Furnishings",1860.0
ld1-1643381040022-1643381066777-0,Untitled (seated female figure),Smithsonian American Art Museum,1920,"Figure female, Nudity",1920.0
ld1-1643381040022-1643381056777-0,Untitled--Plant Study,Smithsonian American Art Museum,1900,"Plants, Botanical study",1900.0
ld1-1643381040022-1643381063098-0,Carnac,Smithsonian American Art Museum,,"Ruins, Landscapes, Architecture, Monuments, Carnac",
ld1-1643381040022-1643381064413-0,Untitled (Young Man at Table),Smithsonian American Art Museum,1850,"Books and reading, Figure male, Tables, Furnishings",1850.0
ld1-1643381040022-1643381041793-1,Head,Smithsonian American Art Museum,"1920s, 1860","Clothing and dress, Dress accessories, Eye wear, Hats",1920.0
ld1-1643381040022-1643381056441-0,Double Bladderpod (Physaria didymocarpa),Smithsonian American Art Museum,1920,"Double bladderpod, Botanical study, Physaria didymocarpa",1920.0
ld1-1643381040022-1643381061605-0,Coastal Scene,Smithsonian American Art Museum,"1810s, 1880","Landscapes, Coasts, Waterscapes, Sea",1810.0
ld1-1643381040022-1643381056787-0,Untitled (Autumn Leaves),Smithsonian American Art Museum,1870,"Leaves, Foliage, Maple",1870.0
ld1-1643381040022-1643381056566-0,Pulsatilla occidentalis,Smithsonian American Art Museum,1890,"Botanical study, Pulsatilla occidentalis",1890.0
ld1-1643381040022-1643381056096-0,Bearberry (Arctostaphylos uva-ursi),Smithsonian American Art Museum,1910,"Bearberry, Arctostaphylos uva-ursi, Botanical study",1910.0
ld1-1643381040022-1643381056615-0,Skeleton Flower (Lygodesmia juncea),Smithsonian American Art Museum,1920,"Skeleton flower, Botanical study, Lygodesmia juncea",1920.0
ld1-1643381040022-1643381064421-1,Untitled (Man with Instrument),Smithsonian American Art Museum,1850,"Musical instruments, Clothing and dress, Dress accessories, Figure male, Hats",1850.0
ld1-1643381040022-1643381064425-0,Untitled (Man with Rifle and Powderhorn),Smithsonian American Art Museum,1850,"Weapons, Men, Portraits, Firearms",1850.0
ld1-1643381040022-1643381056596-0,Rubus articus,Smithsonian American Art Museum,1880,"Rubus articus, Botanical study",1880.0
ld1-1643381040022-1643381056691-1,Untitled (Calla Lily),Smithsonian American Art Museum,1870,"Flowers, Lily",1870.0
ld1-1643381040022-1643381054187-1,Child in Rocker,Smithsonian American Art Museum,1910,"Figure female, Chairs, Children, Furnishings",1910.0
ld1-1643381040022-1643381042537-1,Untitled (Head of Bearded Man),Smithsonian American Art Museum,,"Men, Portraits, Profile",
ld1-1643381040022-1643381064263-0,Man in Blue Striped Waistcoat,Smithsonian American Art Museum,1840,Figure male,1840.0
ld1-1643381040022-1643381041795-1,Horse,Smithsonian American Art Museum,1890,"Animals, Horses, Sculpture study",1890.0
ld1-1643381040022-1643381054661-0,Spring,Smithsonian American Art Museum,,"Trees, Landscapes, Architecture, Farms, Farmhouse, Domestic, Seasons, Spring",
ld1-1643381040022-1643381056085-1,Anemone canadensis,Smithsonian American Art Museum,1900,"Botanical study, Anemone canadensis",1900.0
ld1-1643381040022-1643381050826-0,Two Figures in Action,Smithsonian American Art Museum,"1930s, 1860",Figure group,1930.0
ld1-1643381040022-1643381041828-1,Nude,Smithsonian American Art Museum,"1920s, 1860","Figure female, Nudity",1920.0
ld1-1643381040022-1643381056469-0,Gilia linanthus parviflorus,Smithsonian American Art Museum,"1930s, 1900","Gilia linanthus parviflorus, Botanical study",1930.0
ld1-1643381040022-1643381056655-0,Strawberry Bush (Euonymus americanus),Smithsonian American Art Museum,1910,"Euonymus americanus, Strawberry bush, Botanical study",1910.0
ld1-1643381040022-1643381056686-0,Turtlehead (Chelone glabra),Smithsonian American Art Museum,1910,"Chelone glabra, Turtlehead, Botanical study",1910.0
ld1-1643381040022-1643381056644-0,Spotted Pipsissewa (Chimaphila maculata),Smithsonian American Art Museum,1910,"Chimaphila maculata, Botanical study, Spotted pipsissewa",1910.0
ld1-1643381040022-1643381051737-0,Ayers Butte,Smithsonian American Art Museum,1890,"Mountains, Landscapes",1890.0
ld1-1643381040022-1643381056099-0,Bellflower (Campanula),Smithsonian American Art Museum,1930,"Campanula, Botanical study, Bellflower",1930.0
ld1-1643381040022-1643381056569-0,Purple Prairieclover (Petalostemon purpureum),Smithsonian American Art Museum,1920,"Botanical study, Petalostemon purpureum, Purple prairieclover",1920.0
ld1-1643381040022-1643381056444-0,Drummond Pitcherplant (Sarracenia drummondii),Smithsonian American Art Museum,1920,"Drummond pitcherplant, Botanical study, Sarracenia drummondii",1920.0
ld1-1643381040022-1643381063090-1,Saltwood Castle,Smithsonian American Art Museum,,"Saltwood Castle, Landscapes, Architecture, Figure group, Castles, Hythe",
ld1-1643381040022-1643381055249-0,"""Mirror-Back"" Caterpillar, study for book Concealing Coloration in the Animal Kingdom",Smithsonian American Art Museum,,"Leaves, Animals, Insects, Caterpillars, Foliage",
ld1-1643381040022-1643381045296-0,Quentin Roosevelt,Smithsonian American Art Museum,"1920s, 1910","Pilot, Occupations, Men, Portraits, Military",1920.0
